序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
6451,,119886012016,413311294,"汐暮秋与柚",6,保密,"见证历史",2022-07-08 13:38:17,0,1,"额你好，你问我为什么会在这里？我在这里躲一会儿雨，虽然说这里有些残破简陋，但不过在他完全坏掉之前，或我找到更好的躲雨地方之前，我暂时会在这。",未知,否,https://i1.hdslb.com/bfs/face/fb003fb7c790cd15375e8eb201024791663fd24b.jpg
6452,,119885896656,40706837,"霜儒",6,男,"日本不禁枪吗？",2022-07-08 13:38:14,0,0,"沅有芷兮澧有兰，思公子兮未敢言",未知,否,https://i2.hdslb.com/bfs/face/675ba5bdc2b71c5a323aec27d163f2fd7af13f4e.jpg
6453,,119885943312,661534606,"呵呵呵啍",6,男,"见证历史",2022-07-08 13:38:09,0,0,"",未知,否,https://i1.hdslb.com/bfs/face/06b584ef0220532884eda4a03adf095a132e1c38.jpg
6454,,119885939856,661950743,"缘渊596",5,保密,"见证历史",2022-07-08 13:38:04,0,0,"中守星辰望大海，夏凝向望夕辰",未知,是,http://i2.hdslb.com/bfs/face/632361fb712dd99fef6d489d5d7b092f73369cbe.jpg
6455,,119885939472,60416111,"沧海月明ZRC",6,男,"见证历史",2022-07-08 13:38:04,0,0,"",未知,否,https://i2.hdslb.com/bfs/face/f6461761b14759a74d7708b2bc055a17020c44cd.jpg
6456,,119885884112,252395533,"縋洸者",5,保密,"这算是见证历史吗",2022-07-08 13:37:59,0,0,"生化系列有新作品一定会更新的...",未知,否,https://i1.hdslb.com/bfs/face/72bf8e8d2f250c420ce3b2c143eb72ebbe91a423.jpg
6457,,119885933104,237555830,"飞扬啊233",6,男,"见证历史",2022-07-08 13:37:57,0,0,"",未知,否,https://i2.hdslb.com/bfs/face/3703c44d8dce79f406e562ffa3bbb8de8ea8c80f.jpg
6458,,119885925584,2029277374,"爆米花榨干油菜花",4,保密,"见证历史",2022-07-08 13:37:48,0,0,"",未知,否,https://i1.hdslb.com/bfs/face/f6c2e5ec0156bfa6945dd39294afaf48ae30aad5.jpg
6459,,119885922400,488440707,"耙个鸭鹿",4,保密,"见证历史",2022-07-08 13:37:44,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/eb58f347d560732b545cbee17557429fb9a43f9f.jpg
6460,,119885867184,486053197,"薄荷味脆脆鲨",6,保密,"见证历史",2022-07-08 13:37:38,0,1,"简介？我不会写呜呜呜~",未知,否,https://i1.hdslb.com/bfs/face/cca0317bcdc6a780da21f77337ba1a7bde6dfc43.jpg
6461,,119885747920,1960060286,"滑了个稽呀",5,保密,"见证历史[辣眼睛]",2022-07-08 13:37:25,0,0,"",未知,否,https://i2.hdslb.com/bfs/face/496dec7b6f946420d86b0f179b65fc556a192fd0.jpg
6462,,119885744240,183870302,"呕兔O2",6,女,"见证历史",2022-07-08 13:37:21,0,0," 直播时间周一到周五8：30左右播到13：30左右，开黑群：1042404022  ",未知,否,http://i0.hdslb.com/bfs/baselabs/e1c3fa04d725808607c0bf8ec0463ac5bebde15c.png
6463,,119885742096,642247993,"韩子鸠",6,保密,"见证历史",2022-07-08 13:37:19,0,0,"鸽子波波",未知,是,https://i1.hdslb.com/bfs/face/cd6e34e649058e7cb6195325a6d1ff6f2de30524.jpg
6464,,119885845968,187109339,"哒哒哒的贝塔呀",5,保密,"见证历史",2022-07-08 13:37:13,0,0,"",未知,否,https://i2.hdslb.com/bfs/face/cb2a52bdcc86c6a2fc93b271b25cc531bd0c3760.jpg
6465,,119885730224,388956812,"冰清玉洁老男孩",5,男,"多年之后，我们都是历史的见证者。",2022-07-08 13:37:05,0,0,"",未知,否,https://i2.hdslb.com/bfs/face/5f8b5550e50ba6c01df0922554cf7b384744c2a2.jpg
6466,,119885790832,36216301,"閪㝫",6,男,"确实魔幻",2022-07-08 13:36:54,0,0,"这个人被自己帅死了",未知,是,https://i1.hdslb.com/bfs/face/23f45d7b81551afd2495d1af148fa784aab940e2.jpg
6467,,119885665920,321113841,"青随意",5,男,"见证历史",2022-07-08 13:36:48,0,0,"",未知,是,https://i0.hdslb.com/bfs/face/bdefadabcfb0b55bebc6d7623865a267ee068902.jpg
6468,,119885660128,319660377,"CoolWind5109",6,保密,"见证历史",2022-07-08 13:36:41,0,0,"",未知,是,https://i0.hdslb.com/bfs/face/97f1678b53ad9bd0cb971783a3f17b01596d3fa0.jpg
6469,,119885708112,355304810,"Caperucita",6,女,"见证历史",2022-07-08 13:36:39,0,0,"",未知,否,http://i1.hdslb.com/bfs/face/7cc5578093c54a745124c14104eaf58f4e3af58c.jpg
6470,,119885707408,35212967,"帝国忠仆阿尔盖特",6,保密,"见证历史",2022-07-08 13:36:38,0,0,"人生五十年，如梦亦如幻。一度得生者，岂有不灭乎？",未知,否,http://i2.hdslb.com/bfs/face/48cf168f08ca7e82f4b490958680f0145f31e6a8.jpg
6471,,119885657136,2017531,"破妄之瞳",6,男,"见证历史",2022-07-08 13:36:38,0,0,"不要绝望，至少，最终你还有死亡可以投奔",未知,否,https://i1.hdslb.com/bfs/face/8fa55935d2642d5f4185fbfcde82e06413643469.webp
6472,,119885655712,109301417,"大能猫_Dodo",6,女,"见证历史！",2022-07-08 13:36:36,0,1,"乐观和money是生活的解药。",未知,是,https://i2.hdslb.com/bfs/face/b2b608932d2971f65098d65d08b337f8fb2bbabc.jpg
6473,,119885652064,1919066419,"KATA6327",5,保密,"见证历史",2022-07-08 13:36:31,0,0,"赫赫",未知,否,https://i1.hdslb.com/bfs/face/da3831a11c990ceaa5d30e6d0821e76fcde90e5a.jpg
6474,,119885701296,237717,"开嘿猫",6,男,"真见证历史",2022-07-08 13:36:31,0,0,"不看不知道，一看很奇妙。。。",未知,是,https://i0.hdslb.com/bfs/face/09a09dd7d86420af176e23d4fea6e0b1a0878f69.jpg
6475,,119885771760,251297852,"一份焦糖拿铁",5,女,"见证历史",2022-07-08 13:36:28,0,0,"",未知,否,https://i2.hdslb.com/bfs/face/e91c66bf12b5caff8a523a981b955fea04d31672.jpg
6476,,119885648352,76565609,"京韵毒士",6,男,"我的天，这动静是手枪?",2022-07-08 13:36:27,0,0,"野蛮其体魄，文明其精神，专业挖资本主义墙角",未知,是,https://i2.hdslb.com/bfs/face/ed8d3021e1d015eec4cfb562a1aa9f52b6ec1fa1.jpg
6477,,119885768672,314373,"-樱桃少丸子",6,保密,"见证历史",2022-07-08 13:36:24,0,0,"",未知,是,https://i0.hdslb.com/bfs/face/a15331f471de9074eee8896d5bb81cec2f8c8dfa.gif
6478,,119885764544,1903243981,"diekimo",5,保密,"见证历史",2022-07-08 13:36:19,0,0,"",未知,是,https://i1.hdslb.com/bfs/face/1e87d9bdcdf064c4831e6095d3f10fc986525151.jpg
6479,,119885683920,386809294,"沐尔飞飞",5,保密,"见证历史了！",2022-07-08 13:36:10,0,0,"",未知,否,http://i1.hdslb.com/bfs/face/b7af802409026c6534441eb5298434feed41fd1d.jpg
6480,,119885631904,176537346,"耗子炜汁",6,男,"见证历史",2022-07-08 13:36:07,0,0,"懒",未知,是,https://i0.hdslb.com/bfs/face/9f253c3fe04b2e8a9e6c473f1e7484de6a670c6d.jpg
6481,,119885627520,27324451,"咯面点师傅",6,男,"见证历史",2022-07-08 13:36:02,0,0,"",未知,否,https://i1.hdslb.com/bfs/face/0cf01e4575449f0298cf4c8307f5f6129e6162ef.jpg
6482,,119885624528,28023320,"令和廢物-",6,女,"见证历史",2022-07-08 13:35:58,0,0,"「人生は妥協の連続なんだ」",未知,是,https://i2.hdslb.com/bfs/face/ab52ccdea1b434e2cafe43d3a9cd50325c94bf0d.jpg
6483,,119885583488,508218892,"政法小当家",5,保密,"见证历史",2022-07-08 13:35:46,0,0,"一个喜欢绘画的零基础自学画渣，努力学习绘画，粉丝都会回关，欢迎扩列QQ2907108018吖",未知,否,https://i1.hdslb.com/bfs/face/13d2d42761d5d4086056c8c94cff36d5cc4562e9.jpg
6484,,119885492928,651371960,"自术少年",5,保密,"见证历史",2022-07-08 13:35:37,0,0,"明月夜月明",未知,否,https://i2.hdslb.com/bfs/face/da2181a1d7749068603f725ef41bc623541bd75f.jpg
6485,,119885603744,28013524,"夜华153",5,男,"见证历史",2022-07-08 13:35:33,0,0,"",未知,否,https://i1.hdslb.com/bfs/face/9ae4e2c15726a4c44b7ca1722b6e81cb63f4ceff.jpg
6486,,119885601632,543359211,"訡河you迹可循",5,保密,"见证历史",2022-07-08 13:35:30,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/b5ddffd4c415f4c67fa57cc1f66a8c34d7d58e8b.jpg
6487,,119885439264,398921572,"二萌喵喵喵喵",6,保密,"见证历史",2022-07-08 13:35:27,0,0,"",未知,是,https://i1.hdslb.com/bfs/face/7b55f71ccd50590afc557109f4d04c48845ff914.jpg
6488,,119885565584,23305092,"号已养好",6,保密,"见证历史",2022-07-08 13:35:23,0,0,"这个人勤快死了",未知,是,https://i0.hdslb.com/bfs/face/46fb067a3f2024f35d1f3a649657df136fbe99db.webp
6489,,119885479024,376999501,"剑来宁姚",5,保密,"见证历史",2022-07-08 13:35:18,0,0,"先有圣人后有天，我惠美如画中仙",未知,否,https://i1.hdslb.com/bfs/face/ae6be5cb9bd4f99b1e86bb721398df1931c8e66b.jpg
6490,,119885478400,332726334,"雅罗的骑士长",6,保密,"见证历史",2022-07-08 13:35:17,0,0,"喜欢不可爱的签名~",未知,是,https://i0.hdslb.com/bfs/face/e4cfcd29e2455733769ac5e3fea71bd1a63cf469.jpg
6491,,119885556592,363633973,"25时永不入眠",6,男,"见证历史",2022-07-08 13:35:13,0,0,"",未知,是,https://i1.hdslb.com/bfs/face/567fc723bd88a8d2682b63f71f950c956d1980c6.jpg
6492,,119885474752,1575168212,"炉石普通",5,保密,"什么枪这么大动静",2022-07-08 13:35:12,0,0,"",未知,否,https://i2.hdslb.com/bfs/face/625768f1fea937d3bdde700d74170d9ce2d8a919.jpg
6493,,119885463360,387278686,"水天一色风平浪静",6,保密,"见证历史",2022-07-08 13:34:57,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
6494,,119885411152,35062729,"-少爷好久没笑了-",6,男,"见证历史",2022-07-08 13:34:53,0,0,"",未知,否,https://i1.hdslb.com/bfs/face/8941541e30956186ca862e485c8f37895fa776d5.jpg
6495,,119885410112,26236748,"德邦鑫哥",6,男,"这是开了两枪",2022-07-08 13:34:52,0,0,"永远喜欢那太阳初升时那一抹微光",未知,否,https://i2.hdslb.com/bfs/face/0fe99f0584b21090aded0e0c3d7e84168830af15.jpg
6496,,119885455776,357411976,"酸奶牛角包bo",5,女,"见证历史",2022-07-08 13:34:47,0,0,"丞哥无处不在",未知,否,https://i1.hdslb.com/bfs/face/830b24a31d9895504b112ff0accb6d93eb2bfd2b.jpg
6497,,119885406080,22293106,"挂秋千",6,保密,"见证历史",2022-07-08 13:34:47,0,0,"",未知,是,https://i1.hdslb.com/bfs/face/0eaf8ba721483a66e3774f229b469d13e94c8dee.jpg
6498,,119885405744,348378298,"账号已注销",,保密,"见证历史",2022-07-08 13:34:46,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
6499,,119885451280,382353901,"咿呀小蕏",6,保密,"见证历史",2022-07-08 13:34:41,0,0,"",未知,否,https://i1.hdslb.com/bfs/face/c3f6f1339ae1effe556321813d1a9e6f6aa50f55.jpg
6500,,119885530224,17366523,"傲小血",6,保密,"见证历史",2022-07-08 13:34:40,0,0,"莫问归途 莫问去处",未知,否,https://i0.hdslb.com/bfs/face/1dc77e78b2014283d61a98f2e6ad64a053dd59b7.jpg
6501,,119885449424,11994687,"愀櫠镧",4,保密,"见证历史！",2022-07-08 13:34:38,0,0,"",未知,否,http://i2.hdslb.com/bfs/face/587e92d9e02a4c54e51fe0e4aecc0da179c8255f.jpg
6502,,119885444704,86186262,"黎暗之光",5,男,"见证历史",2022-07-08 13:34:32,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/c66a72e1f9a09f468d08be9430317bed1513ca22.jpg
6503,,119885392192,519803922,"井字路",5,女,"见证历史",2022-07-08 13:34:31,0,0,"专业磕 cp 100年",未知,是,https://i0.hdslb.com/bfs/face/177fe19ee394d486a2b2771ec6f7ae6cec820516.webp
6504,,119885358384,493459861,"水深237",6,男,"见证历史",2022-07-08 13:34:26,0,0,"你看你  ，啊？你看你",未知,否,https://i1.hdslb.com/bfs/face/780b23b9543d3da53d834d7544b781b031ac9c24.jpg
6505,,119885440368,63647245,"骨王重生天际省",5,保密,"卧槽，我听见了两声枪响",2022-07-08 13:34:26,0,0,"不知身有如来藏，唯欣寂灭厌尘劳。众生本有菩提种，悉在赖耶藏识中。",未知,否,https://i1.hdslb.com/bfs/face/31eeb1e6c5e3d63324912f1c581c729d0988310f.jpg
6506,,119885357296,652560275,"三星翻盖洗衣机",5,保密,"见证历史",2022-07-08 13:34:25,0,0,"我本无名",未知,是,https://i2.hdslb.com/bfs/face/1ca71c73364c2ed624c09a3e39fbb2a8a8a6b8b1.jpg
6507,,119885385280,431409377,"你要去哪里A",5,男,"见证历史",2022-07-08 13:34:22,0,0,"",未知,是,https://i2.hdslb.com/bfs/face/4329065c7c92f3a1d7b88d2a17373c36cfe3ac27.jpg
6508,,119885353040,197506307,"龍蹇喵",6,保密,"见证历史",2022-07-08 13:34:20,0,0,"",未知,否,https://i2.hdslb.com/bfs/face/37af0ad1f05f66c44d5ed7cdf74f6003b9b67bef.jpg
6509,,119885383360,526745600,"N-i-n-g哟",4,保密,"见证历史",2022-07-08 13:34:20,0,0,"",未知,否,https://i2.hdslb.com/bfs/face/af239f7145ebe7fa0cdfe52b0742bd0916e86b08.jpg
6510,,119885269344,396231911,"战舟崩",5,保密,"见证历史",2022-07-08 13:34:12,0,0,"做人最重要的是什么！！为了帝皇为了阿斯塔特！！",未知,是,https://i2.hdslb.com/bfs/face/cd5998961ac4e0bd219401ac8ee124d5e49800d5.jpg
6511,,119885267024,259465019,"yys仅此一次的19岁",5,保密,"见证历史",2022-07-08 13:34:09,0,0,"剩下的盛夏",未知,否,https://i2.hdslb.com/bfs/face/4c20bc426306aaa2a6a9379bf9397c30320c4699.jpg
6512,,119885262848,697978024,"願世叶",6,保密,"见证历史",2022-07-08 13:34:04,0,0,"随便烤点喜欢的",未知,是,https://i1.hdslb.com/bfs/face/a54eadc160638a941eb205d0a33fd7237556c950.jpg
6513,,119885369728,294053284,"本账号已永久封禁",6,男,"见证历史",2022-07-08 13:34:03,0,0,"本人的账号已永久封禁",未知,是,https://i1.hdslb.com/bfs/face/63c43af5488e552d6fcef14ca2bcb1a966bd0a07.webp
6514,,119885261744,449748765,"洛百川_洛林",6,保密,"见证历史",2022-07-08 13:34:02,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/e1d36a48cc14fb9c27430416fed230dcd08a3ec3.jpg
6515,,119885258496,689642331,"TR_ENERGY_",5,男,"见证历史",2022-07-08 13:33:58,0,0,"热爱沙盒，热爱世界_",未知,否,https://i0.hdslb.com/bfs/face/05f29fbce9e6eb26c8e584646acd45196f086080.jpg
6516,,119885255856,105147516,"不可爱喵喵酱",6,女,"我超",2022-07-08 13:33:54,0,0,"Ciallo～",未知,否,https://i0.hdslb.com/bfs/face/f3a63671e5ef6c51cab89caf17978c8b0490b397.jpg
6517,,119885360800,1579903223,"肉串真香",5,保密,"见证历史",2022-07-08 13:33:53,0,0,"我们阿b的社区环境真的是越来越好了捏",未知,否,https://i2.hdslb.com/bfs/face/b4ccf9ca1be13e2c33bff4caec1379abd2cb3466.jpg
6518,,119885331024,486344893,"鲨姬Zitou",5,女,"见证历史",2022-07-08 13:33:53,0,0,"累但爱画",未知,否,https://i1.hdslb.com/bfs/face/d22f3ce1094790dd760c86045634bb4f17ec3ee2.jpg
6519,,119885327072,1157801608,"bili_22657699796",5,保密,"见证历史",2022-07-08 13:33:48,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
6520,,119885192080,540018090,"rrrriiiick",5,女,"见证历史",2022-07-08 13:33:43,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/2bd842c90aff8e2d6c88c0d1122019e52c81a043.jpg
6521,,119885243712,1518788866,"龙的传人85",5,保密,"没有安保措施啊",2022-07-08 13:33:38,0,0,"",未知,否,https://i1.hdslb.com/bfs/face/f6184e30f5b84048b29e352b20906b05a3cce862.jpg
6522,,119885308640,1541104,"MUI404",6,男,"见证历史",2022-07-08 13:33:27,0,0,"おとといは兎を见たの、 昨日は鹿、今日はあなた",未知,是,https://i1.hdslb.com/bfs/face/f655c653f8b2d33f0d51b18f5c7ee2d4419cc393.jpg
6523,,119885234192,489940150,"-万叶飞花-",6,男,"是手枪",2022-07-08 13:33:27,0,0,"在努力成为更幸福的人！",未知,否,https://i1.hdslb.com/bfs/face/42dadcda2797652b808815748061632e9ffef05e.jpg
6524,,119885176960,578665563,"不睡觉导致的",5,保密,"见证历史",2022-07-08 13:33:24,0,0,"我太想进步了",未知,是,https://i0.hdslb.com/bfs/face/17303901c96a3ba2b8dcc8ae14193e364cfb4c3b.jpg
6525,,119885305200,7581920,"期待梦回来的那一天",6,男,"见证历史",2022-07-08 13:33:23,0,0,"我真的不懒????????????",未知,是,https://i2.hdslb.com/bfs/face/972ae22d627c5522c0da543d41e6ead5fa0e2d2e.jpg
6526,,119885173840,380820805,"二爷的毓贞521",6,保密,"见证历史",2022-07-08 13:33:21,0,0,"",未知,否,http://i1.hdslb.com/bfs/face/492679951ec23f4998c5a31d8ae86c0afc0dbff4.jpg
6527,,119885229424,588814865,"佩里科岛新岛主nep",5,保密,"见证历史",2022-07-08 13:33:20,0,0,"",未知,是,http://i2.hdslb.com/bfs/face/3c5a7550baf0925934a467e1ba13cddbb5c7eec9.jpg
6528,,119885173392,511888074,"幻想乡里没有公交车哒",5,男,"见证历史",2022-07-08 13:33:20,0,0,"嘿嘿嘿
",未知,否,https://i0.hdslb.com/bfs/face/3a6ce5160b7bccbfc99a3fd07fc0b89e5508f5a5.jpg
6529,,119885171568,285915495,"进击的肠粉",6,保密,"见证历史！",2022-07-08 13:33:18,0,1,".",未知,否,https://i0.hdslb.com/bfs/face/9a2072cd4a88876a6d69e5571e4a9ac4f38d90d7.jpg
6530,,119885225280,3330872,"Cnakaji",6,保密,"这是站哪儿打的",2022-07-08 13:33:15,0,0,"",未知,否,https://i2.hdslb.com/bfs/face/d7a65aea1da87cf0048ff2ce5e2884aaa28c81b3.jpg
6531,,119885166880,437328683,"Eiysia单推人",6,男,"见证历史",2022-07-08 13:33:12,0,0,"技术宅拯救世界",未知,否,https://i2.hdslb.com/bfs/face/6b385e87def2e4b798c2d6f3bea8af0bd283f2e7.jpg
6532,,119885291856,22841263,"888生综不相信眼泪",6,保密,"见证历史",2022-07-08 13:33:08,0,0,"屁屁屁屁屁屁屁
写的东西真的全是树洞，日常发疯和脑洞都在里面，主情绪宣泄所用。不是学习博主不是学习博主",未知,否,https://i1.hdslb.com/bfs/face/7babce13f51b7eec7c551b17b01c69ff4570b8d4.jpg
6533,,119885289840,195353628,"黑马楼悟空",6,保密,"出事我才知道他已经下台了，成前任首相了，有谁和我一样的，，，",2022-07-08 13:33:05,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/e313668c96af72e6570169b85b1be45ee0ad3a98.jpg
6534,,119885160192,172269956,"小座醒了",5,男,"见证历史",2022-07-08 13:33:04,0,0,"STAY HUNGRY，STAY FOOLISH！",未知,是,https://i2.hdslb.com/bfs/face/708d95c53e4a0bcbc395400b4913588cfc7d52a0.jpg
6535,,119885288944,406248332,"湮灭酱annihilation",4,保密,"啊这？有生之年光顾着见证历史了",2022-07-08 13:33:04,0,0,"",未知,否,https://i2.hdslb.com/bfs/face/3c5d1acecf10abee65ea75e596fc0282bcdee064.png
6536,,119885214064,351943239,"深小寒",6,保密,"见证历史",2022-07-08 13:33:01,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/bb1df94896df11c1b0f71cf63bf210597eb540d0.jpg
6537,,119885150496,2057639257,"姬节",5,男,"见证历史",2022-07-08 13:32:52,0,0,"",未知,否,http://i1.hdslb.com/bfs/face/60a13232e4a5d9b0aa1acfe52e1f4dfcf66366a8.jpg
6538,,119885144080,1474863356,"bili_75366809611",4,保密,"见证历史",2022-07-08 13:32:43,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
6539,,119885142176,163791528,"南风巴人",6,男,"见证历史",2022-07-08 13:32:41,0,0,"",未知,是,https://i0.hdslb.com/bfs/face/436eb5062f71e6e01c7ca1674f7f81bd147a3149.jpg
6540,,119885141104,11665076,"泽箨_",6,女,"见证历史",2022-07-08 13:32:40,0,0,"晚安",未知,是,https://i2.hdslb.com/bfs/face/471d5595987a9e88775229e20f4a665b980a6a57.jpg
6541,,119885036000,67937990,"阿尼基Aniki",5,男,"见证历史",2022-07-08 13:32:37,0,0,"",未知,否,http://i2.hdslb.com/bfs/face/6af0092e747f383721445f8e45b9daa00883580f.jpg
6542,,119885104480,8092019,"槲衍栾羽",6,保密,"这么大的烟，自制枪？[思考]",2022-07-08 13:32:34,0,0,"当你深入了解这块土地上的人们时，你会发现，他们的思想，配得上他们所受的苦难。",未知,否,https://i2.hdslb.com/bfs/face/5bef334b2349ac89512753b9fc554aac5fa61327.jpg
6543,,119885031680,505878554,"Q离谱Q",5,保密,"见证历史",2022-07-08 13:32:32,0,0,"",未知,是,https://i2.hdslb.com/bfs/face/0e6982cb1cc386688ce54579d869590824af5c01.jpg
6544,,119885098512,82343299,"亝可休",6,男,"散弹枪",2022-07-08 13:32:28,0,0,"世界上只有一种英雄主义，那就是认清生活真相后依旧热爱生活",未知,否,https://i1.hdslb.com/bfs/face/e092a767bc2cafec836bbc15734719e5d4070f9e.jpg
6545,,119885125536,567345967,"古明地白菜精",5,保密,"见证历史",2022-07-08 13:32:21,0,0,"",未知,否,https://i1.hdslb.com/bfs/face/c8d563d87da6570253f15056a7b3dfc6568e00f9.jpg
6546,,119885092304,96608128,"儒雅随和可",6,男,"见证历史",2022-07-08 13:32:20,0,0,"",未知,否,https://i1.hdslb.com/bfs/face/b6ab570b1ca3745514c82281ff6dfcd27c068d28.jpg
6547,,119885079584,486825893,"基岩小坏蛋",3,保密,"见证历史",2022-07-08 13:32:05,0,0,"",未知,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
6548,,119884950560,474281967,"cheese啦啦",5,女,"见证历史了",2022-07-08 13:32:03,0,0,"前途似海，来日方长",未知,否,https://i0.hdslb.com/bfs/face/4462f81af6c8c630fd8916d0337a079e5034169f.jpg
6549,,119885075360,399315886,"无聊的zxc",6,男,"见证历史",2022-07-08 13:32:00,0,0,"",未知,否,https://i1.hdslb.com/bfs/face/a95454071d4890bd311e55bc1cb5c0cfec242759.jpg
6550,,119884944800,92124473,"麻辣香锅里的藕",6,女,"见证历史",2022-07-08 13:31:56,0,0,"这个人很懒，她什么都懒得说。",未知,否,https://i2.hdslb.com/bfs/face/c1abdc9e9aff58b45c4cada00a3999cf76ca07b3.jpg
6551,,119885065120,405350299,"Dssen君",6,保密,"见证历史",2022-07-08 13:31:48,0,0,"",未知,否,http://i1.hdslb.com/bfs/face/bc82b9f577ea8eedb5aa6e69829928d6b7060c4d.jpg
6552,,119884997248,1925113206,"林泉渡渡渡渡渡渡",3,保密,"见证历史",2022-07-08 13:31:47,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
6553,,119885063488,88000950,"诛心难道",5,保密,"见证历史",2022-07-08 13:31:46,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/feccc3a0896317be689c82a0d18f1867b142d2da.jpg
6554,,119884996512,383943309,"AwAxt",6,保密,"见证历史",2022-07-08 13:31:46,0,0,"爱很短暂，但很热烈:-(",未知,是,https://i0.hdslb.com/bfs/face/d08da53f9e4233ef20a7a11815449b3cd49d853b.webp
6555,,119884989648,2107948914,"口袋月",5,保密,"见证历史",2022-07-08 13:31:37,0,0,"月圆之夜",未知,否,https://i0.hdslb.com/bfs/face/2671dd8a5eb7ad3bc6b4e2a6cc848de4e01b1c31.jpg
6556,,119884987568,2088935262,"花舞泪flotear_dance",5,男,"见证历史",2022-07-08 13:31:34,0,0,"brea~",未知,否,https://i0.hdslb.com/bfs/face/8fb5da996ac5779ea7bca5825accbc102750d069.jpg
6557,,119884924880,13429848,"BaiYin丶",6,保密,"[辣眼睛]",2022-07-08 13:31:31,0,0,"这个人不懒
           好吧是挺懒的",未知,否,https://i0.hdslb.com/bfs/face/c061dfb75c5de65edc8b5031c56e277bf9c60188.jpg
6558,,119884985072,57020283,"只爱吃阿尔卑斯",6,女,"见证历史",2022-07-08 13:31:31,0,0,"我焯我六级了！！！",未知,是,https://i0.hdslb.com/bfs/face/88d4f0a3b02f6419e1cbd7f1f7b922699dabf930.jpg
6559,,119884984480,97062901,"东方众的审神者",6,女,"见证历史",2022-07-08 13:31:30,0,0,"友军",未知,是,https://i1.hdslb.com/bfs/face/b774dc859b6136ecc4eb300225218eabcd84f6d4.jpg
6560,,119884983136,299859279,"哈哈哈莲藕红红火火",5,女,"见证历史了",2022-07-08 13:31:28,0,0,"wish me luck",未知,否,https://i0.hdslb.com/bfs/face/a307bff87233c84519e7b27c38c1056dfa92b3b3.jpg
6561,,119884982640,39147856,"健康皆欢颜",6,女,"见证历史",2022-07-08 13:31:28,0,0,"何为高频的心？安住当下，接纳当下，知足感恩。",未知,是,https://i1.hdslb.com/bfs/face/a64cbc18eb0863403701d8cc2e24990b28a3477a.jpg
6562,,119884978528,11413141,"LB_never_escape",6,保密,"见证历史",2022-07-08 13:31:22,0,0,"呼噜呼噜呼噜噜",未知,否,https://i1.hdslb.com/bfs/face/af8eaf8550e5e6b609cae0a82217dabbc011158c.jpg
6563,,119885042192,2095655517,"今夜我在戈壁空空",5,女,"见证历史",2022-07-08 13:31:20,0,0,"这个人不懒，只是没想好签名该写什么",未知,是,https://i0.hdslb.com/bfs/face/79f89eb5ee990d95572fe758632622a5cccec0c6.jpg
6564,,119885042032,1329871413,"热爱g的大雪",5,保密,"见证历史",2022-07-08 13:31:20,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/6e7ee177b5cc681b9609c07f8d5eb574b52d409c.jpg
6565,,119884913728,12696366,"云上杳杳歌",6,女,"见证历史",2022-07-08 13:31:19,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/d648f23c84dda20cc01e6485b1e27e9dfc4802f2.jpg
6566,,119884876000,498276608,"橘子皮Orangepeel",4,女,"见证历史时刻！",2022-07-08 13:31:14,0,0,"一个人不可能永远处在倒霉的位置上.",未知,否,http://i2.hdslb.com/bfs/face/966605dfb6f4f2eadb29074505ecd3a4ae3534aa.jpg
6567,,119884873888,24584379,"野原耀之助",6,男,"见证历史",2022-07-08 13:31:11,0,0,"好久不见，布里布里",未知,是,http://i0.hdslb.com/bfs/face/7327775429380eccb5fc4bc70161019acb721cd3.jpg
6568,,119884900832,79760308,"脸贼黑的源鸽鸽",6,男,"见证历史",2022-07-08 13:31:02,0,0,"",未知,否,https://i1.hdslb.com/bfs/face/db2847a9fd5bf22299690d194c82e2edbf8f8704.jpg
6569,,119884962432,166771032,"市民小李_",6,男,"我是！历史的见证者！",2022-07-08 13:31:02,0,0,"雷雨大作我也放声而歌。",未知,否,https://i0.hdslb.com/bfs/face/4d362701d4967bd9c937002abc5c9d8dac1e5b20.jpg
6570,,119884896512,478336330,"唐僧洗头爱飘柔228",2,保密,"见证历史",2022-07-08 13:30:57,0,0,"",未知,否,https://i1.hdslb.com/bfs/face/cfd833b98a1ec06dc9460895045f9448833c3bb2.jpg
