序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
7030,274106366881,275537952976,44054147,"沙漠孤蝎啊",6,保密,"不管是要什么流量，还是什么，人家做了实事就行了。",2025-09-09 14:44:01,0,1,"",江苏,否,https://i2.hdslb.com/bfs/face/65fb12d6ae8d92acb66dd148a9b893d79e9472e9.jpg
7031,274106366881,275538384848,1447924910,"海中岛123",5,保密,"总比那些男女对立，白嫖外卖小哥要好吧。",2025-09-09 14:51:55,0,1,"",湖南,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
7032,274106366881,274160344033,1894932564,"喜欢我撒旦接超越吗",5,保密,"说的好听不如做的好看",2025-09-09 15:07:37,0,1,"人生是一场修行，我只是刚好来过",四川,否,https://i0.hdslb.com/bfs/face/f5aa1a4b002407a5fa2c538a62954e594f407102.jpg
7033,274106366881,274162729985,440541060,"如图B站用户",4,保密,"他真做事了，宣传怎么了，他是真好人啊",2025-09-09 15:44:45,0,1,"",广东,否,https://i0.hdslb.com/bfs/face/70b232d2a20384980aaeb9c8118762f084d1abf0.jpg
7034,274106366881,275544638400,1734258129,"咕噜噜0o33",4,保密,"那你也去呗",2025-09-09 16:25:14,0,1,"",北京,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
7035,274106366881,275548693952,15187735,"--白月--",6,保密,"他做什么坏事了？值得你口诛笔伐？",2025-09-09 17:19:11,0,1,"",江苏,否,https://i1.hdslb.com/bfs/face/67b4d55b6fb9f9fb8e087e31cdf175f50026a0c9.jpg
7036,274106366881,275552693232,443273948,"飞裘",6,保密,"变味啥了。他做的哪一件，不是实实在在的事。他收的这些礼，他受得起。",2025-09-09 18:07:14,0,1,"大梦一场空",湖南,否,https://i2.hdslb.com/bfs/face/e9becf0babd06b1129d7e6100061cdbca508181e.jpg
7037,274106366881,275552772896,443273948,"飞裘",6,保密,"地方宣传可以啊。有什么问题",2025-09-09 18:07:42,0,1,"大梦一场空",湖南,否,https://i2.hdslb.com/bfs/face/e9becf0babd06b1129d7e6100061cdbca508181e.jpg
7038,274106366881,275553880160,420298133,"TAMAMA心中住着恶魔",6,男,"你不能指望谁都是圣人，圣人服务不了普天之下那么多人",2025-09-09 18:19:51,0,1,"“只要（如果）……就好了”极致的蠢人逻辑，无知且傲慢",重庆,否,https://i2.hdslb.com/bfs/face/d5a5246bed79938866baddac0f668bdcccfa7741.jpg
7039,274107284721,274177629889,7218653,"Summit_Capital",6,男,"回复 @虎牙是我妹 : 赞他这五十几个人是要干嘛，我征服了",2025-09-09 19:01:11,0,1,"学海无涯，然生命有限，故而珍惜每日，精益求精，以有所为。",河南,是,https://i2.hdslb.com/bfs/face/f0f36fcad907a4dabb00db2fa12a4d2b7fc323cf.jpg
7040,274106366881,275559132832,1866570509,"无敌暴龙战狼牙",5,男,"做了好事留个名字不允许吗",2025-09-09 19:12:47,0,1,"",湖南,否,https://i2.hdslb.com/bfs/face/e8dc1874621f756d620cf2505d96960fbec7f6db.jpg
7041,274106366881,274180205809,5106279,"C丶BK",6,保密,"好人有好报就行",2025-09-09 19:30:26,0,1,"长路不必问归程",广西,是,https://i0.hdslb.com/bfs/face/3d1626d80dddc46048680f72662468e4ac392ad9.jpg
7042,274106366881,274181385457,3493271647029286,"怕怕古",5,保密,"你也可以搞个挖机去做这些事，大家也会关注你，你能去吗",2025-09-09 19:43:06,0,1,"",湖北,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
7043,274106366881,275567547360,1706428921,"萝卜究极进化版",5,男,"好事为什么不宣传，该他有的[doge]",2025-09-09 20:42:26,0,1,"如果世间万物皆会凋亡，那存在的意义是什么，也许，存在，本身就是意义",海南,否,https://i1.hdslb.com/bfs/face/e4f50461db319112018cc4612115bfc44b539493.jpg
7044,274106366881,275567864832,159684508,"Leo与其诸友",6,保密,"确实是宣传啊，宣传当地风俗和正能量有什么不能宣传的",2025-09-09 20:44:53,0,1,"",四川,是,https://i1.hdslb.com/bfs/face/48217643ef705583bf0a697e93b35f1ce4a16df6.jpg
7045,274106366881,274190549361,69224061,"默认奖励15天",6,保密,"该宣传就宣传。这种事儿是好事儿",2025-09-09 21:22:16,0,1,"",福建,否,https://i0.hdslb.com/bfs/face/5df2c18805613a91043bd61ee8ad1ef98bb3fa11.jpg
7046,274106366881,275577062160,508036015,"--起名太难了--",5,保密,"助人就必须得到奖励的流量，如果这些做好事都不愿意来赚取奖励或流量的话，后人会怎么想？再有人想干会发现成本太高，自己一点盈利没有，到时候帮助别人自己被饿死？君子论迹不论心，论心世上无完人。",2025-09-09 22:15:29,0,1,"",山东,否,https://i1.hdslb.com/bfs/face/54d463b7fa498e4e5a1cba66ebf33d7a4c45a09d.jpg
7047,274148419185,274196923329,38387958,"轻语盖伦",5,保密,"回复 @超级可爱的聪聪 :直播带货捞钱也没问题，好人就该有钱！",2025-09-09 22:26:32,0,1,"",广东,否,https://i0.hdslb.com/bfs/face/dc66b16102a4cfa2825c918ccec59c5708996dc9.jpg
7048,274106366881,275580991280,694840701,"虎崽博特-琳",6,男,"君子论迹不论心，论心世上无完人",2025-09-09 22:53:58,0,1,"坚定的辩证唯物主义者",辽宁,是,https://i0.hdslb.com/bfs/face/163d8eedf8a321af63000e56fd828b00621e2740.jpg
7049,274106366881,275589669904,668092618,"WilliamDEATH",5,保密,"你做了好事我也花钱给你宣传",2025-09-10 00:28:34,0,1,"向校园霸凌重拳出击",宁夏,否,https://i1.hdslb.com/bfs/face/2179577271b35153fb675926ec14ed9fe83c26fd.jpg
7050,274106366881,275594205600,515728443,"爱食仙贝的屑浩二",5,男,"做好事不值得吗？我说白了做好事称赞都得不到，你还有动力去做吗？怎么真当人人全都是那种无私奉献的呗，人家品德是高尚但也应该给予鼓励和奖励[微笑]",2025-09-10 01:44:45,0,1,"故人相逢就如老歌重唱歌词没变但情怀在变",安徽,否,https://i0.hdslb.com/bfs/face/fde83bb6f0cc210fddc0a76218b2838745769709.jpg
7051,274106366881,274214674705,674169288,"連邦の白い悪魔",6,男,"你也去做我也不会说什么",2025-09-10 03:02:00,0,1,"当你感到烦恼和无助时，想一想人生只不过就是短短的三万天而已人终有一死，多去享受美好和快乐的事物何必让烦恼和杂乱的东西影响思绪",广西,是,https://i0.hdslb.com/bfs/face/f9d82580b2ea7d13cb945ad34af876955825188d.jpg
7052,274106366881,274227959793,64185,"缇欧缇欧缇",6,男,"做好事一定要宣传 
做恶事也要宣传惩戒！",2025-09-10 10:14:56,0,1,"",江苏,是,https://i0.hdslb.com/bfs/face/b8465937bed9612a7c2b9c52d750563b7a02df7e.jpg
7053,274106366881,274228008769,64185,"缇欧缇欧缇",6,男,"想想为什么现在没素质的人那么多！",2025-09-10 10:15:08,0,1,"",江苏,是,https://i0.hdslb.com/bfs/face/b8465937bed9612a7c2b9c52d750563b7a02df7e.jpg
7054,274106366881,274233883393,3546939178092877,"别打马赛克打我",3,男,"宣传很正常、现在能沉下心来做事的有多少人、当下社会自私、戾气太重！",2025-09-10 11:45:19,0,1,"",贵州,否,https://i1.hdslb.com/bfs/face/aa71f28d5d4564c692ca3232685ccfea2683aa61.jpg
7055,274114502865,274234148177,178787999,"真的是太6了我去",6,男,"回复 @ShawnRayooo :发评论不加主语就等着挨骂吧[笑哭]",2025-09-10 11:50:09,0,1,"啊b你真的是太6了",河南,否,https://i2.hdslb.com/bfs/face/08b77ce4eee7a7b80f19c3e9572a1347e3a7477a.jpg
7056,274106366881,275621866464,1618835513,"乌鸦炒板栗",5,保密,"你表诉不清楚也活该挨骂，说助人为乐明显主体是up，后面不断句说博流量不就是说up？楼里骂你也没错不然你删了重发",2025-09-10 12:32:34,0,1,"",广东,否,https://i2.hdslb.com/bfs/face/1ce2dd048cc105968f183c82e94feb4e326756cd.jpg
7057,274106366881,275628477936,3546386442226505,"凉皮嘟嘟0o",5,保密,"做好事是一定值得宣传的，为什么会有这种做好事一定要默默无闻的思想呢？这个世界如果做好事都没有流量没有宣传，那这社会得冷漠成什么样[疑惑]",2025-09-10 13:52:41,0,1,"",重庆,否,https://i2.hdslb.com/bfs/face/3083dce72be51f7bae14f553bf5b594835aa00d1.jpg
7058,274106366881,274244440049,28888470,"天津海河英才才长",6,保密,"为什么开隐私 是不敢吗",2025-09-10 13:58:23,0,1,"",天津,否,https://i0.hdslb.com/bfs/face/22a61ef901a071b9b2aa689011e29b0dcf8cbe75.jpg
7059,274234148177,274245396881,16793596,"ShawnRayooo",6,保密,"回复 @真的是太6了我去 :被你说对了，大多数都没理解过来[笑哭]",2025-09-10 14:13:53,0,1,"",四川,是,https://i1.hdslb.com/bfs/face/181fbda1d2325f615038be984dc351eac54fed5d.jpg
7060,274106366881,275634989392,276338131,"孤月难行",5,男,"在你眼里做好事就得自己受着穷，这世界上就没有双赢，你做了好事就必然不能有好名声，甚至更不能获利，我请问呢，国家还要宣传呢，是不是一样变味",2025-09-10 15:56:23,0,1,"已识乾坤大，犹怜草木青。",山西,否,https://i1.hdslb.com/bfs/face/0c3737dbfc9194e4d7d8435a299f81ef5c9e85c2.jpg
7061,274106366881,274256273137,296025077,"大大大黑猫丷",5,男,"好事就是好事 你有意思",2025-09-10 16:20:32,0,1,"",内蒙古,否,https://i2.hdslb.com/bfs/face/93119a78f6c547b6cb4f1fa24e549b79c2260177.jpg
7062,274106366881,274259683521,392581859,"高温超导体",6,保密,"你去给我把塌方的土铲了",2025-09-10 16:49:03,0,1,"",宁夏,否,http://i2.hdslb.com/bfs/face/e66cfae6d1671ec04edc47fa04df8156a125841e.jpg
7063,274106366881,275642933424,248632047,"百万铲屎官",6,保密,"我可以理解为你在这种正能量的视频评论下面说反调是不是也是在作秀呢",2025-09-10 18:57:12,0,1,"",广东,否,https://i0.hdslb.com/bfs/face/581ae05310b42afa1cf4cd394c9e7b4584920b2e.jpg
7064,274106366881,274275196129,297993571,"低调Benyou",6,男,"君子论迹不论心嘛  反正是做了好事   社区送粮油米面不也是完成任务吗",2025-09-10 19:05:16,0,1,"",浙江,是,https://i1.hdslb.com/bfs/face/0d314c63dcbf33b40cc8502889b6bb42648f5906.jpg
7065,274106366881,275656400512,35225129,"evalove1",5,保密,"管他为了流量还是别的，有人踏踏实实获得了好处，君子论迹不论心[点赞]",2025-09-10 21:19:18,0,1,"",云南,否,https://i2.hdslb.com/bfs/face/2a2b3c81e92fb1ac798cb0ed66f2cfef9cf42d99.jpg
7066,274106366881,275665659088,402633443,"老琴常弹",6,男,"你这和子路有什么区别？做好事不留名，那以后别人想做好事留名的人怎么办",2025-09-10 22:55:14,0,1,"人生在世不过是等死罢了",安徽,否,https://i2.hdslb.com/bfs/face/075f70ce047b8800422fbbf56f7d49276c5d4378.jpg
7067,274106366881,274299438609,18506074,"枯木寒鸦",6,保密,"宣传都是些小县没钱做全国推广，帮一把宣传下咋了",2025-09-10 23:31:28,0,1,"",陕西,否,http://i1.hdslb.com/bfs/face/74176af00a5beb25da58ddea4f2e93a80d890631.jpg
7068,274106366881,274337458689,46053766,"夭之小精",6,男,"就应该宣传，加大流量，我上网就是为了看这些",2025-09-11 12:56:22,0,1,"这家伙很懒，看起来一点都不萌 ",湖北,否,https://i1.hdslb.com/bfs/face/e2decac8b9c4c37423fe9db6ea5de6fb89af79de.jpg
7069,274106366881,275716166352,84468019,"困到灵魂出窍",6,保密,"这不互惠互利么，他有流量名气官方支持，地方有现成的宣传，你急啥子嘛",2025-09-11 14:25:05,0,1,"•᷄ࡇ•᷅在看什么啊你",江西,否,https://i1.hdslb.com/bfs/face/a7e5236bad6fe299169c33159adba079d53b8ad6.jpg
7070,274106366881,274347081153,295081198,"骇人の恶兽_妙妙猫",6,男,"做好事为什么没有回报，难道行的善行是假的吗？",2025-09-11 16:02:04,0,1,"这个人很懒，什么也没有留下···",湖南,否,https://i1.hdslb.com/bfs/face/5f59729a8f11e6a873d733c3e9fb43e966c61f62.jpg
7071,274106366881,275730414656,2108489,"流萤灯盏",6,保密,"做好事有利益，宣传好事也有利益，为啥不好呢，做好事就是有利可图才能有源源不断的人做好事，我觉得没什么不好",2025-09-11 16:40:47,0,1,"",福建,是,http://i2.hdslb.com/bfs/face/1afb57ab9e65c929d3989d527fa2f3c709ac8122.jpg
7072,274106366881,275732550240,493565631,"夜雨听弦-A",5,保密,"君子论迹不论心",2025-09-11 17:04:48,0,1,"",广东,是,https://i0.hdslb.com/bfs/face/a86ff4b2810a6ec8a9ca1c32989638a8533973ee.jpg
7073,274106366881,274351683265,273739558,"魔佛阿难元始天尊",6,保密,"做好事就🉐大力宣传，不宣传好事难到还天天宣传你啊",2025-09-11 17:44:41,0,1,"",江西,否,https://i1.hdslb.com/bfs/face/47d2674b26bc3e5f47202b752916d6e4e3acc947.jpg
7074,274106366881,274362642929,320846752,"去揽嘛",5,保密,"真做实事，又不是摆拍，是它道路有这样的情况，up去清理路面了。总比那些摆拍的好。",2025-09-11 19:47:05,0,1,"",广东,否,https://i1.hdslb.com/bfs/face/d865e6c057858179ed716d272fbb3f2ad31359e6.jpg
7075,274106366881,274411423185,388438592,"x倒影x",6,男,"你可以干我给你刷五百块的礼物",2025-09-12 10:35:39,0,1,"。",湖北,是,https://i2.hdslb.com/bfs/face/6f41b30482b4c0bf611fd43b4d64140554d94b5f.jpg
7076,274138769473,274416219537,1949485265,"战意电竞丶凤玄an",5,男,"回复 @ShawnRayooo :哦，这个啊，属于是路政懒人吃流量",2025-09-12 11:44:40,0,1,"专业魔丸护喵",浙江,是,https://i2.hdslb.com/bfs/face/d15c82684638eafe1bebea68afcab3c4e9f3151f.jpg
7077,274148419185,274416318433,1949485265,"战意电竞丶凤玄an",5,男,"回复 @超级可爱的聪聪 :他带货捞钱接着干也无所谓，反正想买就买，不想买就不买，不坑蒙拐骗之类的怎么干都行。",2025-09-12 11:45:08,0,1,"专业魔丸护喵",浙江,是,https://i2.hdslb.com/bfs/face/d15c82684638eafe1bebea68afcab3c4e9f3151f.jpg
7078,274106366881,275869871184,329071340,"玈任",6,保密,"得看它能带来什么影响，如果是好的影响那就该吃",2025-09-12 23:49:01,0,1,"本账户由B33伟大领袖Hiltons的操控机h管理
更新进度暂缓，勿催",湖北,否,https://i2.hdslb.com/bfs/face/d47dda235e9f55c99e0b8f70cbc0f4b561acf16a.jpg
7079,274106366881,275884785728,382429017,"_Graty_",6,保密,"博不博取流量不知道，他纯粹是挖机瘾大[doge]",2025-09-13 05:44:37,0,1,"",上海,是,http://i2.hdslb.com/bfs/face/bcb1c0ba7f2f427c06c07445d1d3db87d50cfa2d.jpg
7080,274106366881,275915406160,287698224,"金喜就在身边",6,保密,"你也去做好事，我给你流量",2025-09-13 13:12:27,0,1,"",广东,否,https://i0.hdslb.com/bfs/face/62c9c283f5f2a0b9346133ba84eeabe80ac2c6cc.jpg
7081,274106366881,275918574064,698013222,"xcxyhang",5,保密,"凭什么做好事就不能宣传，就要默默无闻。你这就是站在道德制高点，怎么说都没问题。",2025-09-13 13:44:07,0,1,"",河南,否,https://i0.hdslb.com/bfs/face/5fe46d392e67c409b0a13d5e285c8548577bf4a2.jpg
7082,274106366881,275942863088,64139110,"再也不高低整两句了",5,保密,"做着好事还把钱挣了   这钱拿的不安心？",2025-09-13 18:19:05,0,1,"",浙江,否,https://i1.hdslb.com/bfs/face/c482645ddb49a20b678e8c13da3cdad0fec78662.jpg
7083,274106366881,275944158048,22223274,"系色丶望",6,男,"君子论迹不论心",2025-09-13 18:31:51,0,1,"绝望了，对这个充满现充的世界绝望了！",江苏,否,https://i0.hdslb.com/bfs/face/ccfb79fb53e6dc85e7789dbd4164fb2bf2e5c50c.jpg
7084,274106366881,276055920528,308946907,"打崴打崴",6,男,"如果这是为了博取流量那这种流量越多越好",2025-09-14 18:58:45,0,1,"",河北,是,https://i1.hdslb.com/bfs/face/b553a23440d4fe53184d20e5e62b50d1c533c60a.jpg
7085,274106366881,275470151553,183962582,"幻想的蟹",6,保密,"6",2025-09-23 17:58:50,0,0,"",江苏,是,https://i2.hdslb.com/bfs/face/fd3dda190062bd0b167ab3b3f99ec0ff321ab49c.jpg
7086,274106366881,277097448880,427324924,"鱼顿YUTON",6,男,"做好事不宣传不赚钱，那让做坏事的来？",2025-09-25 14:43:36,0,0,"这个人就是逊啦",江西,是,https://i1.hdslb.com/bfs/face/9bc894b2b52e0504f04349a5248b8b9ca60f5483.jpg
7087,274106366881,275780499105,266603777,"拾贰余",6,男,"那你也买个勾机去干这些事，我也给你点赞投币。",2025-09-27 00:55:20,0,0,"窗前谁种芭蕉树。",湖南,否,https://i2.hdslb.com/bfs/face/486d69f4a4561e61aa79f66f54765e614ddeb99a.jpg
7088,274106366881,277751147761,3546906722568772,"mr-poop",4,保密,"你可以说他伪善，要是他伪善一辈子呢？",2025-10-15 23:52:32,0,0,"这人很神秘，不想写给你这个啥子看",江苏,否,https://i1.hdslb.com/bfs/face/f34362a3f97499e18577d6af48ef4c939a2d5122.jpg
7089,274106366881,281688456497,1563092,"夜袭女宿舍",6,保密,"不宣传以后网上大多都是一些负面情绪了。正面情绪的传播跟负面比起来流量差太多了。",2025-11-26 20:21:18,0,0,"",海南,否,http://i2.hdslb.com/bfs/face/23b4588cc137450fe6abbd5fbb1ea175a5b2afa2.jpg
7090,274106366881,283605704688,114523420,"UPCSSHYK",6,男,"咦惹，最怕的就是你这种人",2025-11-27 01:09:17,0,0,"天地之间有飞鸟和石头",广东,否,https://i1.hdslb.com/bfs/face/abd219151e6665fb95ff3575ff7497f0dc74c3e5.jpg
7091,274106366881,284998689712,3632312036100844,"还没想好名字olIlI",2,保密,"你做好事我也给你点赞，尽管发",2025-12-11 09:43:17,0,0,"b站讲理如同非洲支教
骗你的，没那么简单",浙江,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
7092,274106366881,283145680449,204280589,"蓝白么么哒的羊",6,保密,"又想别人做好事，又想别人不赚钱，凭什么？",2025-12-12 11:02:35,0,0,"",四川,否,https://i2.hdslb.com/bfs/face/005c5bd896879912e9f642cdd0179afbfaf62ba1.jpg
7093,274106366881,283391124177,614384987,"杨彬哥俩",6,保密,"[思考]",2025-12-14 19:19:45,0,0,"",山东,否,https://i2.hdslb.com/bfs/face/475d390ee52a511947b82b210cd19bd748f2c66c.jpg
7094,274106366881,283835659089,2220455,"胡言乱语的老杨",6,男,"好事为什么不宣传？[辣眼睛]",2025-12-19 17:47:39,0,0,"我不是，我没有，瞎说的。",四川,是,https://i2.hdslb.com/bfs/face/40607dae23bcb5eeebf5a199c7447eae793999db.jpg
7095,,274106330593,3535999,"克迪社社长-克圣",6,男,"话说，挖机上路不是必须用平板车来拖吗？",2025-09-08 21:52:13,48,175,"B站知名时尚视频博主",广东,否,https://i1.hdslb.com/bfs/face/c12177b013fb76d0dc08b206cb1da728299eadf3.jpg
7096,274106330593,275482276416,349743513,"不看游戏视频会屎星人",6,男,"这个车是轮胎式，你说的应该是履带式的。",2025-09-08 21:54:07,0,130,"我都要懒死了，什么都没写",安徽,是,https://i0.hdslb.com/bfs/face/d5bc67cedc435aea4c67d2489de5c870e6e69097.jpg
7097,274106330593,274106492945,1484969668,"我是斌_我喂自己袋盐",4,保密,"你说的那种是履带的，没有行驶证那种，只能在场地内开。",2025-09-08 21:54:32,0,62,"",四川,否,https://i1.hdslb.com/bfs/face/9e7accffc4eba9bae52fcddc13d1b7cab8bd5bec.jpg
7098,274106330593,275482402848,1261271103,"不会飞也不会肘击",5,保密,"小何的是轮式的",2025-09-08 21:55:04,0,7,"",广西,是,https://i0.hdslb.com/bfs/face/5b7827e613854c66a3548c17a32bcc4df0829f18.jpg
7099,275482276416,274107188177,3535999,"克迪社社长-克圣",6,男,"回复 @不看游戏视频会屎星人 :我是干工程的，履带式的是严谨上路，一米都不行。轮式的是上了牌+给交警报备过路线+临时短距离转运+不上主干路高速路，同时满足4个条件才能上路，因为这玩意不是机动车，是特种作业设备。他这种远距离的，必须用平板车来拖的。",2025-09-08 22:02:17,0,44,"B站知名时尚视频博主",广东,否,https://i1.hdslb.com/bfs/face/c12177b013fb76d0dc08b206cb1da728299eadf3.jpg
7100,274106492945,274107395377,3535999,"克迪社社长-克圣",6,男,"回复 @我是斌_我喂自己袋盐 :我是干工程的，履带式的是严谨上路，一米都不行。轮式的是上了牌+给交警报备过路线+临时短距离转运+不上主干路高速路，同时满足4个条件才能上路，因为这玩意不是机动车，是特种作业设备。他这种远距离的，必须用平板车来拖的。",2025-09-08 22:03:56,0,6,"B站知名时尚视频博主",广东,否,https://i1.hdslb.com/bfs/face/c12177b013fb76d0dc08b206cb1da728299eadf3.jpg
7101,275482402848,274107329665,3535999,"克迪社社长-克圣",6,男,"回复 @不会飞也不会肘击 :我是干工程的，履带式的是严谨上路，一米都不行。轮式的是上了牌+给交警报备过路线+临时短距离转运+不上主干路高速路，同时满足4个条件才能上路，因为这玩意不是机动车，是特种作业设备。他这种远距离的，必须用平板车来拖的。",2025-09-08 22:04:02,0,2,"B站知名时尚视频博主",广东,否,https://i1.hdslb.com/bfs/face/c12177b013fb76d0dc08b206cb1da728299eadf3.jpg
7102,274107329665,275486155152,1261271103,"不会飞也不会肘击",5,保密,"回复 @妖妖气小情兽 :那他要是有问题交警早给他扣了😅",2025-09-08 22:34:50,0,4,"",广西,是,https://i0.hdslb.com/bfs/face/5b7827e613854c66a3548c17a32bcc4df0829f18.jpg
7103,274107329665,275489683344,249443104,"鱼儿岸上跑",6,保密,"回复 @妖妖气小情兽 :你那个应该是大型挖机吧，他这个小型挖机上路应该没事，毕竟交警查过证件了",2025-09-08 23:10:45,0,7,"",江苏,是,https://i1.hdslb.com/bfs/face/4c4f629c7c9fd9e7f3d323674f5ea174d455b3e1.jpg
7104,275489683344,274114088145,3535999,"克迪社社长-克圣",6,男,"回复 @鱼儿岸上跑 :这东西不是按大小区分的，只按履带式、轮式区分，但都算特种作业设备、不算机动车。出厂时厂家带的资料，和机动车完全不一样。",2025-09-08 23:17:06,0,2,"B站知名时尚视频博主",广东,否,https://i1.hdslb.com/bfs/face/c12177b013fb76d0dc08b206cb1da728299eadf3.jpg
7105,274114088145,275490617712,249443104,"鱼儿岸上跑",6,保密,"回复 @妖妖气小情兽 :他之前已经跑过一次西藏了，之前那台挖机都被挖机公司拿回去供着了，这是第二次第二台，能跑那么久都没事，应该是合法上路",2025-09-08 23:22:00,0,9,"",江苏,是,https://i1.hdslb.com/bfs/face/4c4f629c7c9fd9e7f3d323674f5ea174d455b3e1.jpg
7106,274114088145,275491207840,52378012,"我有一只三花猫呀",6,男,"回复 @妖妖气小情兽 :为啥小何还能全国跑啊",2025-09-08 23:27:03,0,1,"",宁夏,是,https://i1.hdslb.com/bfs/face/3141957ac6701350270f197eb36abea599728161.jpg
7107,274106330593,274115300145,99899474,"追逐龙珠的夏天",6,男,"你说的是大型的履带，他这是四轮的",2025-09-08 23:29:50,0,1,"独狼",辽宁,否,https://i2.hdslb.com/bfs/face/431c8a326b76b6bd8093fa7b802065da3b1bde18.jpg
7108,275490617712,274115775233,3535999,"克迪社社长-克圣",6,男,"回复 @鱼儿岸上跑 :我和同事一起讨论过这个事，我们认为他卡了个BUG，开几百米就修补一下路，相当于不停的从一个工地短距离转移到另一个工地，就不算长距离行驶了，直接卡了法条的BUG。另外就是大网红，交警抓也怕引起舆情风险，那些机车网红，个个都超速，交警也很少抓的。",2025-09-08 23:35:52,0,12,"B站知名时尚视频博主",广东,否,https://i1.hdslb.com/bfs/face/c12177b013fb76d0dc08b206cb1da728299eadf3.jpg
7109,275491207840,274115742593,3535999,"克迪社社长-克圣",6,男,"回复 @我有一只三花猫呀 :我和同事一起讨论过这个事，我们认为他卡了个BUG，开几百米就修补一下路，相当于不停的从一个工地短距离转移到另一个工地，就不算长距离行驶了，直接卡了法条的BUG。另外就是大网红，交警抓也怕引起舆情风险，那些机车网红，个个都超速，交警也很少抓的。",2025-09-08 23:36:02,0,3,"B站知名时尚视频博主",广东,否,https://i1.hdslb.com/bfs/face/c12177b013fb76d0dc08b206cb1da728299eadf3.jpg
7110,274115300145,274115944001,3535999,"克迪社社长-克圣",6,男,"回复 @追逐龙珠的夏天 :这东西不是按大小区分的，只按履带式、轮式区分，但都算特种作业设备、不算机动车。出厂时厂家带的资料，和机动车完全不一样。机械设备方面的事情，可以看B站大猛子、洪工，他们好像有拍这类的段子。",2025-09-08 23:37:30,0,1,"B站知名时尚视频博主",广东,否,https://i1.hdslb.com/bfs/face/c12177b013fb76d0dc08b206cb1da728299eadf3.jpg
7111,274106330593,274116061489,12512184,"泛贰菌",6,男,"轮挖，不是履带的",2025-09-08 23:40:16,0,1,"。。。",新疆,是,https://i0.hdslb.com/bfs/face/99e037a87d5afbc483b89ddfbab882f847959a4f.jpg
7112,275490617712,274116128801,3535999,"克迪社社长-克圣",6,男,"回复 @鱼儿岸上跑 :再就是执法成本太高了，全国那么多叉车、老头乐都在上路，按理说全要扣车罚款的。全扣了，交警队都没地方堆。我这里的交警看到老头乐上路基本是直接无视，太多了，没法抓[笑哭]",2025-09-08 23:40:27,0,4,"B站知名时尚视频博主",广东,否,https://i1.hdslb.com/bfs/face/c12177b013fb76d0dc08b206cb1da728299eadf3.jpg
7113,275491207840,274116133825,3535999,"克迪社社长-克圣",6,男,"回复 @我有一只三花猫呀 :再就是执法成本太高了，全国那么多叉车、老头乐都在上路，按理说全要扣车罚款的。全扣了，交警队都没地方堆。我这里的交警看到老头乐上路基本是直接无视，太多了，没法抓[笑哭]",2025-09-08 23:40:39,0,1,"B站知名时尚视频博主",广东,否,https://i1.hdslb.com/bfs/face/c12177b013fb76d0dc08b206cb1da728299eadf3.jpg
7114,274106330593,274116216417,55723483,"色弱丶",6,保密,"履带式的大型挖机吧，那玩儿特重，特容易压坏路？",2025-09-08 23:41:27,0,2,"",浙江,否,https://i1.hdslb.com/bfs/face/b7bc505d11ea4f3e98ab1efb17c6903d9d28d0e8.jpg
7115,274115775233,275492659488,7689520,"就叫杨潇淳吧",6,男,"回复 @妖妖气小情兽 :他这个是轮式挖机，有牌照的啊。有挖机操作证和 B2 驾驶证  然后车身反光贴贴上就行了，速度慢上不了高速国道不是随便跑的。还有就是机车网红交警抓人要证据的，他们都是半夜出来活动交警不要休息的吗？而且戴头盔谁知道他们是谁车子牌照一下怎么抓，网上那些机车博主求锤得锤的还少吗？",2025-09-08 23:43:01,0,2,"全宇宙最大的傻瓜罢了",江苏,否,https://i1.hdslb.com/bfs/face/2f9bd105a3434905e2cd0a18b62f96ff7dd6adc1.jpg
7116,274116061489,274116354417,3535999,"克迪社社长-克圣",6,男,"回复 @泛贰菌 :我是干工程的，履带式的是严谨上路，一米都不行。轮式的是上了牌+给交警报备过路线+临时短距离转运+不上主干路高速路，同时满足4个条件才能上路，因为这玩意不是机动车，是特种作业设备。他这种远距离的，必须用平板车来拖的。但广东省外的地方法条我不敢下结论，有可能和我们广东不一样。",2025-09-08 23:43:11,0,1,"B站知名时尚视频博主",广东,否,https://i1.hdslb.com/bfs/face/c12177b013fb76d0dc08b206cb1da728299eadf3.jpg
7117,274106330593,274116588193,3535999,"克迪社社长-克圣",6,男,"不让上路的根源不是怕压坏路，而是这东西不是机动车辆 ，而是可移动式特种作业设备，同理的有平地机、沥青摊铺机、铲运机等等，虽然很多是轮式，但严谨上路，都是没有路权的。",2025-09-08 23:46:11,0,1,"B站知名时尚视频博主",广东,否,https://i1.hdslb.com/bfs/face/c12177b013fb76d0dc08b206cb1da728299eadf3.jpg
